id,nhi_code,nhi_mandarin,update_date,version
3369,74413B,肛門狹窄整形術,109/10/05,1
3370,74414B,肛門括約肌失禁整形術,109/10/05,1
3371,74415B,APR術後Karlex海棉除去術,109/10/05,1
3372,74416C,結腸肛門止血術,109/10/05,1
3373,74417C,內痔結紮,109/10/05,1
3374,74418B,肛門重建或整形術以S形蒂狀移植,109/10/05,1
3375,74419B,提肛肌折疊術,109/10/05,1
3376,74420C,複雜性皮下廔管切開術或切除術,109/10/05,1
3377,75,兒童預防保健服務 補助時程:十個月至一歲半第四次 建議年齡:十個月至一歲半,109/10/05,1
3378,75001B,楔狀活體切片（剖腹探查術）,109/10/05,1
3379,75002B,肝部分切除術,109/10/05,1
3380,75003B,肝區域切除術－ 一區域,109/10/05,1
3381,75004B,肝區域切除術 － 二區域,109/10/05,1
3382,75005B,肝區域切除術 － 三區域,109/10/05,1
3383,75006B,肝囊腫或肝膿瘍引流或造袋術,109/10/05,1
3384,75007B,縫肝術（肝損傷縫合，小於五公分）,109/10/05,1
3385,75008B,縫肝術及總膽管或膽囊之引流術,109/10/05,1
3386,75009B,縫肝術（複雜肝損傷之縫合或大於五公分）,109/10/05,1
3387,75010B,肝動脈結紮,109/10/05,1
3388,75011B,肝腸吻合,109/10/05,1
3389,75012B,肝門靜脈分流術,109/10/05,1
3390,75014B,Warren氏分流術,109/10/05,1
3391,75015B,右肝葉切除術,109/10/05,1
3392,75016B,左肝葉切除術,109/10/05,1
3393,75017B,擴大右肝葉切除術,109/10/05,1
3394,75018B,擴大左肝葉切除術,109/10/05,1
3395,75019B,切肝取石術,109/10/05,1
3396,75020B,肝臟移植,109/10/05,1
3397,75021B,屍體捐肝摘取,109/10/05,1
3398,75022B,活體捐肝摘取,109/10/05,1
3399,75023B,腹腔鏡肝臟囊腫去頂術,109/10/05,1
3400,75201B,膽囊造瘻術,109/10/05,1
3401,75202B,膽管截石術（經十二指腸）,109/10/05,1
3402,75203B,膽囊切除術,109/10/05,1
3403,75204B,總膽管空腸吻合術,109/10/05,1
3404,75205B,膽囊消化管吻合術,109/10/05,1
3405,75206B,總膽管全切除術,109/10/05,1
3406,75208B,總膽管切開及Ｔ形管引流,109/10/05,1
3407,75209B,總膽管切開摘石術及Ｔ形管引流,109/10/05,1
3408,75210B,膽管成形術,109/10/05,1
3409,75211B,膽道組織檢查切片術,109/10/05,1
3410,75212B,總膽管十二指腸吻合術,109/10/05,1
3411,75213B,肝外膽管成形術,109/10/05,1
3412,75214B,肝瘻管縫合術,109/10/05,1
3413,75215B,腹腔鏡膽囊切除術,109/10/05,1
3414,75216B,ROUX-EN-Y 總肝管腸吻合術,109/10/05,1
3415,75218B,腹腔鏡膽管截石術,109/10/05,1
3416,75401B,胰臟膿瘍或胰炎引流術,109/10/05,1
3417,75402B,胰組織檢查切片,109/10/05,1
3418,75403B,胰臟腫瘤或囊腫切除或摘除術,109/10/05,1
3419,75404B,胰臟尾端部分切除術,109/10/05,1
3420,75405B,胰臟體部分切除術,109/10/05,1
3421,75406B,胰瘻切除術,109/10/05,1
3422,75407B,胰囊腫至腸胃道之內部直接引流吻合術,109/10/05,1
3423,75408B,胰囊腫至腸胃道之Y型內部吻合術,109/10/05,1
3424,75409B,胰臟結石去除術,109/10/05,1
3425,75410B,胰臟次全切除術,109/10/05,1
3426,75411B,胰臟全切除術,109/10/05,1
3427,75412B,Whipple 氏胰、十二指腸切除術,109/10/05,1
3428,75413B,胰臟空腸吻合術,109/10/05,1
3429,75414B,胰囊腫造袋術,109/10/05,1
3430,75415B,胰臟尾端部分切除術-脾臟保留,109/10/05,1
3431,75416B,胰臟體部分切除術-脾臟保留,109/10/05,1
3432,75417B,Whipple 氏胰、十二指腸切除術 幽門保留式,109/10/05,1
3433,75418B,屍體胰臟器官移植,109/10/05,1
3434,75419B,屍體捐胰摘取,109/10/05,1
3435,75601C,腹壁膿瘍引流術,109/10/05,1
3436,75602C,腹壁腫瘤切除術－ 良性,109/10/05,1
3437,75603B,腹壁腫瘤切除術 － 惡性,109/10/05,1
3438,75604B,腹壁疝氣修補術 － 併腸切除,109/10/05,1
3439,75605C,腹壁疝氣修補術 － 無腸切除,109/10/05,1
3440,75606B,鼠蹊疝氣修補術 － 併腸切除,109/10/05,1
3441,75607C,鼠蹊疝氣修補術 － 無腸切除,109/10/05,1
3442,75608B,腰椎疝氣修補術,109/10/05,1
3443,75609B,腹腔膿瘍灌洗,109/10/05,1
3444,75610B,腹腔鏡疝氣修補術,109/10/05,1
3445,75611C,腹壁疝氣修補術，嵌頓性－ 無腸切除,109/10/05,1
3446,75612C,腹壁疝氣修補術 ，復發性 － 無腸切除,109/10/05,1
3447,75613C,鼠蹊疝氣修補術，嵌頓性－ 無腸切除,109/10/05,1
3448,75614C,鼠蹊疝氣修補術 ，復發性 － 無腸切除,109/10/05,1
3449,75615C,股疝氣修補術－ 無腸切除,109/10/05,1
3450,75801C,腹腔內膿瘍引流術治療急性穿孔性腹膜炎,109/10/05,1
3451,75802B,膈下膿瘍引流術,109/10/05,1
3452,75803C,骨盆腔膿瘍引流術 － 經腹,109/10/05,1
3453,75804C,骨盆腔膿瘍引流術－ 經肛門,109/10/05,1
3454,75805B,剖腹探查術,109/10/05,1
3455,75806B,腹腔良性腫瘤切除術,109/10/05,1
3456,75807B,後腹腔良性腫瘤切除術,109/10/05,1
3457,75808B,腹腔內異物卻除術,109/10/05,1
3458,75809B,後腹腔剖腹探查術,109/10/05,1
3459,75810B,腹腔惡性腫瘤切除術,109/10/05,1
3460,75811B,後腹腔惡性腫瘤切除術併後腹腔淋巴腺摘除術,109/10/05,1
3461,75812B,腹腔靜脈分流術,109/10/05,1
3462,75813B,臍尿管或瘻管切除術與部分膀胱切除術,109/10/05,1
3463,75814B,腹壁損傷修復術－ 簡單,109/10/05,1
3464,75815B,腹壁損傷修復術－ 廣泛性,109/10/05,1
3465,75816B,腹壁縫合裂開剜臟術，第二次縫合,109/10/05,1
3466,76,兒童預防保健服務 補助時程:一歲半至二歲第五次 建議年齡:一歲半至二歲,109/10/05,1
3467,76001B,腎周圍或腎臟腫瘤之引流術,109/10/05,1
3468,76002B,腎盂切開探查引流或切除,109/10/05,1
3469,76003B,腎臟切片手術,109/10/05,1
3470,76004B,腎切除術,109/10/05,1
3471,76005B,腎部份切除術,109/10/05,1
3472,76006B,腎囊切除術，單側,109/10/05,1
3473,76007B,根治性腎切除術併行淋巴清掃術或合併局部淋巴切除術,109/10/05,1
3474,76008B,腎袋狀成形術,109/10/05,1
3475,76009C,腎臟固定術：固定式懸掛,109/10/05,1
3476,76010C,腎臟造廔術（手術）,109/10/05,1
3477,76011B,腎內取石及腎盂取石術,109/10/05,1
3478,76012B,腎鹿角石取石術,109/10/05,1
3479,76013B,腎縫合術,109/10/05,1
3480,76014B,腎盂成形術,109/10/05,1
3481,76015B,腎盂造廔術,109/10/05,1
3482,76016B,經皮腎結石取石術,109/10/05,1
3483,76017B,經PCN腎臟鏡術,109/10/05,1
3484,76018B,屍體捐腎切除術,109/10/05,1
3485,76019B,活體捐腎切除術,109/10/05,1
3486,76020B,腎臟移植,109/10/05,1
3487,76021B,腹腔鏡腎切除術,109/10/05,1
3488,76022B,腎血管肌脂肪瘤摘除術,109/10/05,1
3489,76023B,萎縮性腎結石截除術,109/10/05,1
3490,76024B,內視鏡腎盂切開術,109/10/05,1
3491,76025B,腎輸尿管切除術，不包括輸尿管膀胱袖口切除術,109/10/05,1
3492,76026B,腎輸尿管切除術，包括輸尿管膀胱袖口切除術,109/10/05,1
3493,76027B,根治性腎切除術,109/10/05,1
3494,76028B,根治性腎切除術合併下腔靜脈瘤栓切除術,109/10/05,1
3495,76029B,(後)腹腔鏡腎臟囊腫除頂術,109/10/05,1
3496,76030B,(後)腹腔鏡腎臟輸尿管切除術,109/10/05,1
3497,76031B,(後)腹腔鏡部分腎臟切除術,109/10/05,1
3498,76032B,(後)腹腔鏡腎盂取石術,109/10/05,1
3499,76033B,(後)腹腔鏡腎盂成形術,109/10/05,1
3500,76034C,(後)腹腔鏡腎臟固定術,109/10/05,1
3501,77,兒童預防保健服務 補助時程:二至三歲第六次 建議年齡:二至三歲,109/10/05,1
3502,77001B,輸尿管除（取）石術－ 上或下三分之一 輸尿管,109/10/05,1
3503,77002B,輸尿管除（取）石術－ 中三分之一 輸尿管,109/10/05,1
3504,77003B,輸尿管切除術，包括膀胱袖口,109/10/05,1
3505,77004B,輸尿管成形術－ 單側,109/10/05,1
3506,77005B,輸尿管成形術－ 雙側,109/10/05,1
3507,77006B,輸尿管剝離術  － 單側,109/10/05,1
3508,77007B,輸尿管剝離術  － 雙側,109/10/05,1
3509,77008B,輸尿管腎盂造口吻合術或重建術,109/10/05,1
3510,77009B,輸尿管和輸尿管吻合術,109/10/05,1
3511,77010B,輸尿管及對側輸尿管吻合術,109/10/05,1
3512,77011B,輸尿管膀胱重建術 － 單側,109/10/05,1
3513,77012B,輸尿管膀胱重建術 － 雙側,109/10/05,1
3514,77013B,輸尿管小腸吻合術 － 單側,109/10/05,1
3515,77014B,輸尿管小腸吻合術－ 雙側,109/10/05,1
3516,77015B,輸尿管乙狀結腸造口吻合術,109/10/05,1
3517,77016B,以腸管取代全部或部分輸尿管，包括腸管吻合術－ 單側,109/10/05,1
3518,77017B,以腸管取代全部或部分輸尿管，包括腸管吻合術－ 雙側,109/10/05,1
3519,77018B,輸尿管皮膚吻合術－ 單側,109/10/05,1
3520,77019B,輸尿管皮膚吻合術－ 雙側,109/10/05,1
3521,77020B,表皮輸尿管廔管閉合術,109/10/05,1
3522,77021B,輸尿管膀胱廔管閉合術,109/10/05,1
3523,77022B,輸尿管迴腸皮膚吻合術,109/10/05,1
3524,77023C,輸尿管插管術,109/10/05,1
3525,77024B,輸尿管狹窄內擴張術,109/10/05,1
3526,77026B,輸尿管鏡取石術及碎石術－ 單純內視鏡操作方式,109/10/05,1
3527,77027B,輸尿管鏡取石術及碎石術－ 併用超音波或電擊方式,109/10/05,1
3528,77028B,輸尿管鏡取石術及碎石術－ 併用雷射治療方式,109/10/05,1
3529,77029B,腹式會陰尿道懸吊術,109/10/05,1
3530,77030B,腹腔鏡輸尿管取石術,109/10/05,1
3531,77031B,輸尿管膀胱波氏瓣接合術,109/10/05,1
3532,77032B,輸尿管迴腸經皮分流術(單側),109/10/05,1
3533,77033B,輸尿管迴腸經皮分流術(雙側),109/10/05,1
3534,77034B,經內視鏡輸尿管切開術,109/10/05,1
3535,77035B,經尿道輸尿管憩室切開術,109/10/05,1
3536,77036B,腹腔鏡高位輸尿管皮膚吻合術（單側),109/10/05,1
3537,77037B,腹腔鏡高位輸尿管皮膚吻合術（雙側）,109/10/05,1
3538,78,,109/10/05,1
3539,78001C,膀胱抽吸,109/10/05,1
3540,78002C,膀胱造口術,109/10/05,1
3541,78003C,膀胱造口術,109/10/05,1
3542,78004C,膀胱造口閉合,109/10/05,1
3543,78005B,膀胱取石術,109/10/05,1
3544,78006B,單純膀胱頸切開術,109/10/05,1
3545,78007B,膀胱憩室之切除（單個或多發性者）,109/10/05,1
3546,78008C,膀胱腫瘤之切除－ 內視鏡下--含膀胱鏡檢,109/10/05,1
3547,78009B,膀胱腫瘤之切除－ 手術,109/10/05,1
3548,78010C,膀胱部分切除術,109/10/05,1
3549,78011B,膀胱全切除術,109/10/05,1
3550,78012B,膀胱全切除術合併原位新膀胱重建術,109/10/05,1
3551,78013B,膀胱全切除術合併骨盆腔淋巴切除術,109/10/05,1
3552,78014B,膀胱全切除術及骨盆腔淋巴切除術合併原位新膀胱重建術,109/10/05,1
3553,78015B,膀胱成形術或膀胱尿道成形術,109/10/05,1
3554,78016B,膀胱尿道成形術併單側或雙側輸尿管膀胱吻合術,109/10/05,1
3555,78017B,膀胱頸尿道前固定術或尿道固定術,109/10/05,1
3556,78018B,膀胱縫合術,109/10/05,1
3557,78019B,膀胱陰道廔管閉合術，由腹部開刀,109/10/05,1
3558,78020B,膀胱子宮廔管閉合術，包含子宮切除術,109/10/05,1
3559,78021B,膀胱腸管成形術，包含腸吻合,109/10/05,1
3560,78022C,皮膚膀胱造口術,109/10/05,1
3561,78023C,膀胱尿道鏡伴有輸尿管切開術,109/10/05,1
3562,78024C,膀胱尿道鏡及輸尿管取石,109/10/05,1
3563,78025B,經尿道膀胱頸切開術,109/10/05,1
3564,78026C,碎石取出術、簡單（在膀胱內壓碎並除去）,109/10/05,1
3565,78027C,碎石洗出術複雜性或大結石,109/10/05,1
3566,78028B,腹式尿失禁手術,109/10/05,1
3567,78029B,陰道式尿失禁手術（含Kelly plication),109/10/05,1
3568,78030B,Burch尿失禁手術,109/10/05,1
3569,78031C,間質性膀胱炎膀胱尿道鏡擴張術,109/10/05,1
3570,78032C,膀胱憩室電燒,109/10/05,1
3571,78033C,部份膀胱及膀胱憩室切除術,109/10/05,1
3572,78034B,膀胱破裂修補術,109/10/05,1
3573,78035B,小腸膀胱增大術,109/10/05,1
3574,78036B,膀胱懸吊術,109/10/05,1
3575,78037B,KELLY手術,109/10/05,1
3576,78038B,尿道人工擴約肌植入術,109/10/05,1
3577,78039B,膀胱攝護腺根除術,109/10/05,1
3578,78040B,膀胱全切除術合併尿道全切除術,109/10/05,1
3579,78041B,膀胱攝護腺根除術合併原位新膀胱重建術,109/10/05,1
3580,78042B,膀胱全切除術及尿道全切除術合併禁尿膀胱重建術,109/10/05,1
3581,78043B,膀胱攝護腺根除術合併骨盆腔淋巴切除術,109/10/05,1
3582,78044B,膀胱全切除術及尿道全切除術合併骨盆腔淋巴切除術,109/10/05,1
3583,78045B,膀胱攝護腺根除術及骨盆腔淋巴切除術合併原位新膀胱重建術,109/10/05,1
3584,78046B,膀胱全切除術及骨盆腔淋巴切除術及尿道全切除術合併禁尿膀胱重建術,109/10/05,1
3585,78047B,(後)腹腔鏡膀胱頸懸吊術,109/10/05,1
3586,78048B,(後)腹腔鏡膀胱憩室切除術(單個或多發性者),109/10/05,1
3587,78049C,膀胱腫瘤之切除－ 內視鏡下--含膀胱鏡檢及輸尿管鏡檢查,109/10/05,1
3588,78201C,尿道結石（異物）除去術,109/10/05,1
3589,78202B,尿道狹窄修補手術－ 前段尿道,109/10/05,1
3590,78203B,尿道狹窄修補手術－ 後段尿道,109/10/05,1
3591,78204B,尿道整形術－ 包括陰莖或陰囊轉換,109/10/05,1
3592,78205B,尿道整形術－ 重複,109/10/05,1
3593,78206C,外尿道口息肉切除術,109/10/05,1
3594,78207C,尿道造廔術,109/10/05,1
3595,78208B,尿道憩室手術－前（後）部尿道,109/10/05,1
3596,78209C,尿道內切開術,109/10/05,1
3597,78210C,直視下尿道切開術,109/10/05,1
3598,78211B,尿道破裂手術 － 後段尿道,109/10/05,1
3599,78212B,尿道破裂手術 － 前段尿道,109/10/05,1
3600,78213B,尿道下裂手術 － glandular type,109/10/05,1
3601,78214B,尿道下裂手術 － others,109/10/05,1
3602,78215B,經尿道前列腺切開術,109/10/05,1
3603,78216B,尿道腫瘤切除術,109/10/05,1
3604,78217B,修補尿道皮瘻術,109/10/05,1
3605,78218B,尿道廔管修補術(後段),109/10/05,1
3606,78219B,雙側海棉體破裂修復術,109/10/05,1
3607,78220B,尿道廔管修補術(前段),109/10/05,1
3608,78221B,單側海棉體破裂修復術,109/10/05,1
3609,78222B,尿道下裂重建術及陰莖痛性勃起矯正,109/10/05,1
3610,78223B,尿道下裂第一次重建術,109/10/05,1
3611,78224B,全尿道切除術,109/10/05,1
3612,78225B,尿道周膿瘍切開引流術,109/10/05,1
3613,78401C,陰莖切片,109/10/05,1
3614,78402B,陰莖部份切除術,109/10/05,1
3615,78403B,陰莖全部切除術,109/10/05,1
3616,78404B,陰莖癌陰莖全部切除術,109/10/05,1
3617,78405B,陰莖癌陰莖部份切除合併鼠蹊淋巴切除術,109/10/05,1
3618,78406B,陰莖重度創傷修補術,109/10/05,1
3619,78407C,陰囊水腫切除術,109/10/05,1
3620,78408C,陰囊異物移除,109/10/05,1
3621,78409B,陰囊切除術,109/10/05,1
3622,78410B,芮斯比式治療陰莖彎曲術,109/10/05,1
3623,78411C,陰囊修補術,109/10/05,1
3624,78412C,陰囊膿瘍切開引流術,109/10/05,1
3625,78413B,陰莖癌陰莖全部切除合併會陰部尿道造口術,109/10/05,1
3626,78414B,陰莖癌陰莖全部切除合併鼠蹊淋巴切除術及會陰部尿道造口術,109/10/05,1
3627,78601C,睪丸切片 －單側切開,109/10/05,1
3628,78602C,睪丸切片 －雙側切開,109/10/05,1
3629,78603C,睪丸切除術 － 單側,109/10/05,1
3630,78604B,睪丸切除術 － 雙側,109/10/05,1
3631,78605C,睪丸固定術 － 單側,109/10/05,1
3632,78606C,睪丸固定術 － 雙側,109/10/05,1
3633,78607C,隱睪單側睪丸固定術,109/10/05,1
3634,78608C,睪丸受傷之縫合或修補,109/10/05,1
3635,78609B,睪丸惡性腫瘤高位切除術,109/10/05,1
3636,78610B,睪丸惡性腫瘤高位切除術併後腹腔淋巴切除術,109/10/05,1
3637,78611C,腹腔鏡睪丸切除術,109/10/05,1
3638,78612C,隱睪雙側睪丸固定術,109/10/05,1
3639,78801C,副睪丸切除術 － 單側,109/10/05,1
3640,78802B,副睪丸切除術 － 雙側,109/10/05,1
3641,78803B,輸精管副睪丸吻合術－ 單側,109/10/05,1
3642,78804B,輸精管副睪丸吻合術－ 雙側,109/10/05,1
3643,78805C,副睪丸膿瘍切開引流,109/10/05,1
3644,79,兒童預防保健服務 補助時程:三至未滿七歲第七次 建議年齡:三至未滿七歲,109/10/05,1
3645,79001C,輸精管切開單側或雙側,109/10/05,1
3646,79002B,精囊全摘除術,109/10/05,1
3647,79201C,精索切除,109/10/05,1
3648,79202B,精索靜脈瘤手術,109/10/05,1
3649,79203C,精索靜脈高位結紮術,109/10/05,1
3650,79204C,腹腔鏡精索靜脈曲張結紮,109/10/05,1
3651,79401C,前列腺切片－控取式,109/10/05,1
3652,79402C,前列腺切片－切開式,109/10/05,1
3653,79403B,攝護腺癌根除性攝護腺切除術,109/10/05,1
3654,79404B,被膜下前列腺切除術,109/10/05,1
3655,79405B,恥骨下前列腺切除術,109/10/05,1
3656,79406B,經尿道攝護腺切除術--切除之攝護腺重量五至十五公克,109/10/05,1
3657,79407C,經尿道切片術,109/10/05,1
3658,79408C,前列腺膿瘍切開引流,109/10/05,1
3659,79409C,經腹腔前列腺囊腫切除術,109/10/05,1
3660,79410B,攝護腺癌根除性攝護腺切除術併雙側骨盆腔淋巴切除術,109/10/05,1
3661,79411B,經尿道攝護腺切除術--切除之攝護腺重量十五至五十公克,109/10/05,1
3662,79412B,經尿道攝護腺切除術--切除之攝護腺重量 大於五十公克,109/10/05,1
3663,79413B,雙極前列腺刮除術/汽化術－切除之攝護腺重量 五至十五公克,109/10/05,1
3664,79414B,雙極前列腺刮除術/汽化術－切除之攝護腺重量 十五至五十公克,109/10/05,1
3665,79415B,雙極前列腺刮除術/汽化術－切除之攝護腺重量 大於五十公克,109/10/05,1
3666,79601C,會陰膿腫切開引流（非產科）,109/10/05,1
3667,79602C,會陰修補,109/10/05,1
3668,79603C,女陰白斑切除術,109/10/05,1
3669,79604C,會陰修補及肛門損傷修補,109/10/05,1
3670,79605C,會陰修補及括約肌修補,109/10/05,1
3671,79801C,廣泛性外陰膿瘍引流術,109/10/05,1
3672,79802C,巴氏腺囊腫造袋術,109/10/05,1
3673,79803C,巴氏腺囊切除術,109/10/05,1
3674,79804B,女陰切除術或廣泛性外陰癌組織切除(未合併皮膚或皮下組織重建),109/10/05,1
3675,79806C,陰蒂切除術,109/10/05,1
3676,79807B,陰蒂整形術,109/10/05,1
3677,79808C,處女膜切開術,109/10/05,1
3678,79809B,根治女陰切除術,109/10/05,1
3679,79810B,女陰切除術(合併皮膚或皮下組織重建),109/10/05,1
3680,80001C,陰道切開探查術或骨盆腔膿腫引流,109/10/05,1
3681,80002C,陰道囊腫切除術,109/10/05,1
3682,80003B,陰道中膈切除術,109/10/05,1
3683,80004B,陰道後穹窿切開術,109/10/05,1
3684,80005B,陰道縫合術（縫合陰道損傷，非產科）,109/10/05,1
3685,80006B,陰道會陰縫合術：縫合陰道及會陰損傷（非產科）,109/10/05,1
3686,80007B,前側陰道縫合術,109/10/05,1
3687,80008B,後側陰道縫合術,109/10/05,1
3688,80009B,前後側陰道縫合術,109/10/05,1
3689,80010B,前後側陰道縫合術：包含腸膨出修補術,109/10/05,1
3690,80011B,從腹腔進入陰道固定術,109/10/05,1
3691,80012C,麻醉下之陰道擴張術,109/10/05,1
3692,80014C,腹腔鏡式骨盆腔子宮內膜異位症電燒及切除 — 輕度：子宮內膜異位症分級指數小於或等於五分。,109/10/05,1
